hex_id,dominant_code,from_id,to_id,from_class,to_class,dominant_area,total_offdiag_area,dominant_share_offdiag,dominant_tie_count,pathway_type,beta_obs,beta_nat_clim,beta_res_clim,share_nat_clim,dominance_clim,beta_nat_co2,beta_res_co2,share_nat_co2,dominance_co2,veg_2000,veg_2022,endpoint_change,slope_P90,slope_VPD90,slope_SM90,slope_ET90,slope_SWnet90
637169,710,7,10,wetland,water and ice,9630000,14760000,0.6524390243902439,1,Other,0.01070204261857708,0.007768216883766944,0.002933825734810131,0.7258630114481633,NATURAL,0.04311962153589829,-0.03241757891732121,0.5708395502769851,NATURAL,0.43734643,0.5110565,0.07371007000000002,1.775175592440927,-0.0009776753590519216,0.001665882598188586,1.157553307095878,-0.1079113800125337
637170,904,9,4,bare areas,grassland,11070000,20970000,0.5278969957081545,1,veg_cover_upgrade,0.01308600528656126,0.00970153079625383,0.003384474490307437,0.7413668712343301,NATURAL,0.04340641513483337,-0.0303204098482721,0.5887465674098942,NATURAL,0.44810125,0.6405063,0.19240504999999997,2.277032710751128,-0.001282003416237254,0.002077865262403557,1.638232768173762,-0.1568594858156587
637171,104,1,4,cropland,grassland,630000,1530000,0.4117647058823529,1,Other,0.006907285286561263,0.003827162503134136,0.003080122783427127,0.5540762172629847,NATURAL,0.02497285896794323,-0.01806557368138197,0.5802455487034279,NATURAL,0.76167077,0.8894349,0.12776412999999998,2.432313434017225,-0.001149078029025768,0.002457058232444968,1.408686096335701,-0.1751145094562598
637178,409,4,9,grassland,bare areas,5850000,6300000,0.9285714285714286,1,Other,0.001742448379446641,0.0002085012396941702,0.001533947139752471,0.1196599234465615,RESIDUAL,0.004910379933314619,-0.003167931553867978,0.6078473132789746,NATURAL,0.9389313,0.99491096,0.05597965999999999,2.333728200710109,0.0005164935176533852,4.155474497859191e-05,0.3046728148496527,-0.2873828859257479
637179,409,4,9,grassland,bare areas,900000,900000,1.0,1,Other,0.0007252865316205536,7.93049418976254e-06,0.000717356037430791,0.01093429126836663,RESIDUAL,0.0002079044031304547,0.000517382128490099,0.2866514047433373,RESIDUAL,0.96059114,1.0,0.03940885999999999,2.61413453014186,0.0005168663573724221,7.253035116233344e-05,0.2977984633569728,-0.1794277759308495
637180,409,4,9,grassland,bare areas,270000,270000,1.0,1,Other,0.0009579707608695652,0.0001302920739259761,0.0008276786869435889,0.1360084036465873,RESIDUAL,0.003474418159815622,-0.002516447398946057,0.5799526171530027,NATURAL,0.956743,0.99236643,0.03562343000000001,2.707873448581557,0.0004136475547267463,2.068864538314619e-05,0.1397153885934017,-0.08492076684397035
637183,102,1,2,cropland,forest,0,0,,65,No_transition,0.001019782213438734,0.0002612207327891133,0.0007585614806496208,0.2561534505571241,RESIDUAL,0.007698145156644953,-0.006678362943206217,0.5354669647996544,NATURAL,0.95566505,0.9852217,0.029556649999999962,1.628810073390156,0.0005791270649516464,-4.78455514618864e-05,0.4451312440814519,-0.03787456033550386
637186,409,4,9,grassland,bare areas,90000,90000,1.0,1,Other,0.004812805237154148,0.002176361712139482,0.002636443525014666,0.4522023237795475,RESIDUAL,0.02955791748117223,-0.02474511224401809,0.5443143344074001,NATURAL,0.7258883,0.89847714,0.17258883999999997,1.212095424107144,0.0007661002022880115,0.0001437125267920573,0.4524239676339263,-0.154285249255968
637188,104,1,4,cropland,grassland,8280000,8550000,0.968421052631579,1,Other,0.001630183616600789,0.0009051675682296049,0.0007250160483711844,0.5552549780355623,NATURAL,0.01795988298475291,-0.01632969936815213,0.5237708292831201,NATURAL,0.87309647,0.9568528,0.08375632999999993,0.6543831833060643,0.001344194447660075,-9.982370919611738e-05,0.5999418218085111,0.008237648322423095
637189,104,1,4,cropland,grassland,4410000,12330000,0.3576642335766423,1,Other,0.0005622191897233205,5.374534866233525e-05,0.0005084738410609852,0.09559500928594136,RESIDUAL,0.001548955896764454,-0.0009867367070411333,0.6108610698472555,NATURAL,0.9778325,1.0,0.022167500000000007,-0.7665465192235956,0.002423778831536039,-0.0001641840034544151,0.5932291666666686,-0.1178939494680861
637192,104,1,4,cropland,grassland,2970000,2970000,1.0,1,Other,0.01765647616600791,-2.198391078094749e-05,0.01767846007678885,0.001241997703356242,RESIDUAL,0.0001402374737480818,0.01751623869225983,0.007942551641083729,RESIDUAL,0.43544304,1.0,0.56455696,-1.239872432255247,0.00839087457367868,-0.001557461902348682,-1.255377012310601,0.5024364741161568
637193,409,4,9,grassland,bare areas,270000,270000,1.0,1,Other,0.01459447411067194,-0.001505146598826473,0.01609962070949841,0.08549653468664278,RESIDUAL,0.01381683035329961,0.0007776437573723295,0.9467165619346509,NATURAL,0.6617647,0.9607843,0.29901960000000005,-1.104889787946419,0.007391917948820278,-0.0006969914144399218,-1.020157490079353,0.4903986855158785
637194,409,4,9,grassland,bare areas,3420000,6300000,0.5428571428571428,1,Other,0.01009906467391304,-0.001875703952592868,0.01197476862650591,0.1354252673965379,RESIDUAL,0.03582894284071039,-0.02572987816679734,0.5820277622981227,NATURAL,0.18227848,0.4101266,0.22784812000000002,-0.9514470880681813,0.008634982358654009,-0.0006507966253492559,-0.4165945342092776,0.5476279724326693
637195,104,1,4,cropland,grassland,1800000,4230000,0.425531914893617,1,Other,0.004698520227272727,-0.002160633400768899,0.006859153628041625,0.2395437269048059,RESIDUAL,0.02495535812183343,-0.0202568378945607,0.5519607610474065,NATURAL,0.8161765,0.92156863,0.10539213000000003,-0.5258291269277606,0.00959772382463725,-0.0005503064110165453,-0.2850629992951123,0.6035351562499917
637196,904,9,4,bare areas,grassland,1800000,1890000,0.9523809523809524,1,veg_cover_upgrade,0.001928753784584981,9.771243922842015e-06,0.001918982540662138,0.005066091898787663,RESIDUAL,0.01062826774943623,-0.008699513964851245,0.5498958911347598,NATURAL,0.02278481,0.06329114,0.04050632999999999,-0.194153201941289,0.008275104291511376,-0.0003375447157657509,0.04244923190235599,0.4768880208333319
637222,102,1,2,cropland,forest,0,0,,65,No_transition,0.01324610999901186,-1.328278983561322e-05,0.01325939278884747,0.001000762036024325,RESIDUAL,0.0003281097777464733,0.01291800022126538,0.02477027427455682,RESIDUAL,0.0,0.19746836,0.19746836,-0.05997314453125124,0.01057450430733816,-0.0001536376290507135,-0.1728799625318871,0.1310756138392826
637304,102,1,2,cropland,forest,630000,630000,1.0,1,Other,0.005723453122529643,0.006559064148863151,-0.0008356110263335064,0.8869982782832264,NATURAL,0.03325020533540702,-0.02752675221287737,0.5470857159802927,NATURAL,0.64606744,0.8988764,0.25280895999999997,3.970270251551419,0.000980615615844723,0.0004043939829436331,2.131558898492955,1.146614979103343
637305,102,1,2,cropland,forest,180000,270000,0.6666666666666666,1,Other,0.001540569347826085,-9.621865371463186e-05,0.001636788001540717,0.05552122573958296,RESIDUAL,0.01262847632232458,-0.01108790697449849,0.5324790109972725,NATURAL,0.9055118,0.96062994,0.05511814000000004,2.493828781512601,0.0002681569646773111,0.0001395854137296315,-0.4789468344155807,-0.07104408749145302
637306,102,1,2,cropland,forest,1170000,1620000,0.7222222222222222,1,Other,0.006266573152173915,0.00276699452606052,0.003499578626113393,0.441548268705781,RESIDUAL,0.04283192220220934,-0.03656534905003542,0.5394634038005225,NATURAL,0.29113925,0.5063291,0.21518984999999996,3.140566259398497,0.0007414956097956274,-0.000263885746623634,0.9300942786654105,0.04944490131579268
637307,302,3,2,shrubland,forest,720000,1350000,0.5333333333333333,1,Other,0.004192488735177867,0.002072316148336719,0.002120172586841148,0.4942925978425559,RESIDUAL,0.04236668070925097,-0.0381741919740731,0.5260270878344103,NATURAL,0.42798355,0.5802469,0.15226335000000002,2.338802083333329,0.0006049973624093,-0.0001544679914202707,0.5647959183673501,-0.1144232302296026
637309,302,3,2,shrubland,forest,450000,900000,0.5,2,Other,0.002748741462450592,0.0004562138715499781,0.002292527590900613,0.1659719103386496,RESIDUAL,0.02105725708566032,-0.01830851562320972,0.5349128351014336,NATURAL,0.84517765,0.87309647,0.02791882000000001,1.779063813025212,0.0006909570774110418,8.783712015524404e-06,-0.2378898043592481,-0.3639131433823529
637312,302,3,2,shrubland,forest,180000,360000,0.5,1,Other,0.0007411062055335957,-2.053317593887766e-05,0.0007616393814724734,0.02625146554212217,RESIDUAL,0.001114183725478029,-0.0003730775199444328,0.7491513201915923,NATURAL,0.97333336,1.0,0.026666639999999964,0.04154575892855897,-0.0001045616305604323,-0.0001740955171131061,-1.210322019432776,-0.9057310267857105
637313,102,1,2,cropland,forest,360000,990000,0.3636363636363636,2,Other,0.001135738142292489,-6.062395447926033e-05,0.00119636209677175,0.04822961592845408,RESIDUAL,0.003307044454880852,-0.002171306312588362,0.603656938967524,NATURAL,0.9443038,0.99240506,0.048101259999999924,0.4137981672932511,0.0001208871827089869,-0.0001697588086427035,-0.9278922403665414,-0.8128772954019697
637318,406,4,6,grassland,sparse vegetation,270000,270000,1.0,1,Other,0.0006685215612648213,3.363721900866788e-06,0.0006651578393639546,0.005031583266368752,RESIDUAL,0.0001903102386113936,0.0004782113226534279,0.2846732994689546,RESIDUAL,0.9777778,0.99012345,0.012345649999999986,-0.1377397017045432,0.001133705458427748,-0.0002297343629779208,0.1824019671143291,-0.4732086489899008
637319,406,4,6,grassland,sparse vegetation,900000,900000,1.0,1,Other,0.003162556403162055,0.0005421396028148108,0.002620416800347244,0.1714244850377237,RESIDUAL,0.02044566437368682,-0.01728310797052477,0.5419117321696693,NATURAL,0.84263957,0.93401015,0.09137057999999998,-0.5460148598446473,0.001114071965499401,-0.0002328372170739113,0.2930921582849725,-0.1881112173093999
637320,401,4,1,grassland,cropland,1710000,2250000,0.76,1,Ag_expansion,0.0006490008794466409,0.000123149306343096,0.0005258515731035448,0.1897521409340725,RESIDUAL,0.005273350575006554,-0.004624349695559914,0.532785438117207,NATURAL,0.9604938,0.982716,0.02222220000000008,-0.9145953611707885,0.001128164847492673,-0.0002097892283198325,0.3971700585598621,-0.08547981281328276
637345,904,9,4,bare areas,grassland,3960000,5040000,0.7857142857142857,1,veg_cover_upgrade,0.006623562964426876,4.79512565622172e-06,0.006618767838770656,0.0007239495845325043,RESIDUAL,0.0001834711839643348,0.006440091780462543,0.02769977200333146,RESIDUAL,0.8147208,0.99492383,0.18020302999999993,-0.3327497209821502,-0.002983703613281241,0.001067708612798338,0.5222014508928595,-0.1660235969387713
637348,904,9,4,bare areas,grassland,990000,1800000,0.55,1,veg_cover_upgrade,0.01709120274703557,0.0008930153476734749,0.0161981873993621,0.05225000024228057,RESIDUAL,0.01599748734313328,0.001093715403902291,0.9360071131277174,NATURAL,0.39506173,0.8666667,0.47160497,0.2077592329545401,-0.0007013841108842289,0.000817513225054504,1.314162887893354,-0.0993929776278506
637349,904,9,4,bare areas,grassland,9000000,10620000,0.847457627118644,1,veg_cover_upgrade,0.01236431763833992,0.0003572045950292632,0.01200711304331066,0.02888995620119177,RESIDUAL,0.006295047234519163,0.006069270403820756,0.5091301775521484,NATURAL,0.65736043,0.9441624,0.28680196999999996,0.8031033405867163,-0.0001865875536966828,0.001383532218704187,1.624612145390074,-0.08875142477203164
637351,904,9,4,bare areas,grassland,26370000,27900000,0.9451612903225808,1,veg_cover_upgrade,0.02223195104743083,0.006438173205302919,0.01579377784212791,0.2895910121233795,RESIDUAL,0.04249390673788183,-0.02026195569045099,0.6771304718568701,NATURAL,0.17468354,0.5012658,0.32658226,1.198870719747338,-0.0009516722767065611,0.001481145831710062,1.078357404944839,-0.06287400265961196
637352,904,9,4,bare areas,grassland,9900000,14400000,0.6875,1,veg_cover_upgrade,0.01679108144268775,0.005772946513309438,0.01101813492937831,0.3438102860148692,RESIDUAL,0.03924287063070599,-0.02245178918801823,0.6360821300581326,NATURAL,0.4430693,0.66831684,0.22524754000000002,0.9391978236607145,0.001057715164987667,0.0013824360711234,1.144004836309527,-0.1583868117559509
637353,904,9,4,bare areas,grassland,14400000,16740000,0.8602150537634409,1,veg_cover_upgrade,0.01421423945652174,0.001795557566382892,0.01241868189013885,0.1263210438993315,RESIDUAL,0.01693105257648672,-0.002716813119964984,0.8617247714363385,NATURAL,0.63544303,0.91392404,0.27848101000000003,0.8657315340909122,0.0009529871571344883,0.0012272090622873,1.062834398674245,-0.1234019886363455
637354,409,4,9,grassland,bare areas,990000,1170000,0.8461538461538461,1,Other,0.01090128380434783,0.003822956683379801,0.007078327120968026,0.3506886667655664,RESIDUAL,0.02883363328840617,-0.01793234948405835,0.6165514243268124,NATURAL,0.67901236,0.79012346,0.11111110000000002,1.312042885638292,-3.761189297675956e-05,0.001011394439859594,0.9813647980385625,-0.1028922872340416
637355,904,9,4,bare areas,grassland,11520000,16470000,0.6994535519125683,1,veg_cover_upgrade,0.01621554,0.005889354936635454,0.01032618506336455,0.3631920328669569,RESIDUAL,0.0416536489107415,-0.02543810891074149,0.6208459915683393,NATURAL,0.17974684,0.36455697,0.18481013,1.594661828243368,6.893427685053521e-05,0.001510659452239271,1.001729329427089,-0.08238636363636331
637356,904,9,4,bare areas,grassland,8460000,12510000,0.6762589928057554,1,veg_cover_upgrade,0.005662909337944663,0.008346678879940403,-0.002683769541995742,0.7566944298784303,NATURAL,0.04375766393937607,-0.03809475460143139,0.5345921931135207,NATURAL,0.36049384,0.45185184,0.091358,2.110376674107135,-0.0006093815394810354,0.001731621878487744,1.886358351934537,-0.1112950834116535
637357,401,4,1,grassland,cropland,2430000,4320000,0.5625,1,Ag_expansion,0.004120603883399208,1.23364487555388e-05,0.00410826743464367,0.002993844859788391,RESIDUAL,0.0001373806703549614,0.003983223213044247,0.03333993614587191,RESIDUAL,0.82994926,1.0,0.17005073999999998,2.431219749579122,-0.001020318548869823,0.002438872751563478,1.537641120679449,-0.09835316051136829
637358,401,4,1,grassland,cropland,270000,540000,0.5,2,Ag_expansion,0.002835114703557313,9.341014291041786e-05,0.002741704560646895,0.03294757097242417,RESIDUAL,0.001209852559377205,0.001625262144180108,0.4267384871092385,RESIDUAL,0.9654321,0.99506176,0.029629660000000002,2.223775949320336,-0.001118985980960496,0.002089136751115614,0.929659796099287,-0.1782841908756154
637359,102,1,2,cropland,forest,0,0,,65,No_transition,0.001675326907114623,0.0001775103580696744,0.001497816549044948,0.1059556539776446,RESIDUAL,0.003742809485899124,-0.002067482578784502,0.6441689065251701,NATURAL,0.96192896,0.9822335,0.020304539999999927,2.003718828914142,-0.0006365473933784737,0.000906523630675239,0.1465343128551133,-0.2130252722537904
637360,409,4,9,grassland,bare areas,360000,720000,0.5,1,Other,0.0006270418181818171,2.79100834799962e-06,0.0006242508098338174,0.004451072108862665,RESIDUAL,9.644387769435842e-05,0.0005305979404874587,0.1538077284446658,RESIDUAL,0.9777778,1.0,0.02222219999999997,1.542057039813027,0.0003499545104114696,0.0005057434851583978,-0.1541971409574416,-0.2121149157801464
637364,104,1,4,cropland,grassland,5040000,5400000,0.9333333333333332,1,Other,0.001012541047430829,4.803600918040159e-06,0.001007737446512789,0.004744104873800991,RESIDUAL,0.0001190644865311286,0.0008934765608997007,0.1175897874295929,RESIDUAL,0.9580247,1.0,0.04197530000000005,2.815202809343437,0.0002055119986485936,9.120594371448647e-05,0.2827021611201295,-0.4619666719276062
637367,401,4,1,grassland,cropland,180000,180000,1.0,1,Ag_expansion,0.001543814031620552,0.0003675120064394416,0.001176302025181111,0.238054583591044,RESIDUAL,0.01031261650052871,-0.008768802468908158,0.5404533340548027,NATURAL,0.90585244,0.96437657,0.05852413000000001,2.772844587053541,0.0003427601662002716,5.951200212751528e-05,0.1113796359890059,0.0777529761904816
637369,409,4,9,grassland,bare areas,900000,900000,1.0,1,Other,0.0007090482707509881,0.0001285256522384432,0.0005805226185125451,0.1812650245974301,RESIDUAL,0.003853225870852779,-0.00314417760010179,0.5506650983964386,NATURAL,0.96437657,0.9847328,0.020356229999999975,1.895836796320928,0.0004532455552553882,-4.091391941565068e-05,0.4503269060283679,0.04908438608154597
637370,102,1,2,cropland,forest,0,0,,65,No_transition,0.0009126930731225299,9.423119386653651e-05,0.0008184618792559932,0.1032452164276324,RESIDUAL,0.002601089856142342,-0.001688396783019812,0.6063872148230774,NATURAL,0.9581281,1.0,0.04187189999999996,1.672143308080805,0.0003761089209354284,-5.443724163207025e-05,0.5157108191287904,0.1223470052083286
637373,102,1,2,cropland,forest,0,0,,65,No_transition,0.0004740070750988144,0.0002034309106941574,0.000270576164404657,0.429172730495107,RESIDUAL,0.004849980506081649,-0.004375973430982833,0.5256887839638205,NATURAL,0.96954316,0.9898477,0.020304540000000038,0.8882013494318073,0.0005914641149116322,0.0001213381988833251,0.2810201625631275,-0.1974898473921922
637374,104,1,4,cropland,grassland,90000,90000,1.0,1,Other,0.00212231557312253,0.002417904708240615,-0.0002955891351180864,0.8910669593588565,NATURAL,0.03569695079421319,-0.03357463522109064,0.5153188030995398,NATURAL,0.6921182,0.79310346,0.10098525999999997,0.4988606770833393,0.001009866700950213,-2.464335015478492e-05,0.4660073138297841,-0.1401613670734287
637375,302,3,2,shrubland,forest,8280000,10260000,0.8070175438596491,1,Other,0.001690375948616601,0.0009557886059453009,0.0007345873426712997,0.5654296056019467,NATURAL,0.02046175730582905,-0.01877138135721245,0.5215427060671158,NATURAL,0.88324875,0.93147206,0.04822331000000002,-1.108690666429922,0.002153139724474568,-0.0001953380964535131,0.5903719815340907,-0.1481760969065675
637377,104,1,4,cropland,grassland,8370000,8550000,0.9789473684210528,1,Other,0.00874029473320158,-1.147305501799289e-06,0.00874144203870338,0.0001312317731771027,RESIDUAL,7.133780235891474e-05,0.008668956930842665,0.008161944709704728,RESIDUAL,0.61421317,0.99492383,0.38071066,-1.309175741792932,0.005216264856091542,-0.0004719435566603221,0.2476325757575742,0.1858329387626346
637378,104,1,4,cropland,grassland,16200000,16200000,1.0,1,Other,0.02415837479743083,-0.003783901115789172,0.02794227591322001,0.1192674778410686,RESIDUAL,0.02459432911725077,-0.0004359543198199388,0.9825829251627939,NATURAL,0.073891625,0.75123155,0.677339925,-1.533904957151293,0.00909802953120383,-0.001633714639186383,-1.424396054964532,0.6605810431442004
637380,409,4,9,grassland,bare areas,3420000,9180000,0.3725490196078431,1,Other,0.005588115494071146,-0.002527099348481178,0.008115214842552322,0.2374576904157126,RESIDUAL,0.03590145526545816,-0.03031333977138701,0.5421968797982509,NATURAL,0.22906403,0.34729064,0.11822660999999998,-1.20136439732143,0.009268330165318094,-0.0006988559450422015,-0.6048232886904799,0.5499643477182556
637381,401,4,1,grassland,cropland,10710000,18450000,0.5804878048780487,1,Ag_expansion,0.01460394064229249,-0.003499097802426484,0.01810303844471898,0.1619792488295624,RESIDUAL,0.03334378381519993,-0.01873984317290744,0.6401970397110316,NATURAL,0.56852794,0.84771574,0.2791878000000001,-0.7779809397163007,0.0102713943373226,-0.0005420877578410695,-0.5964095744680848,0.628988207372925
637382,409,4,9,grassland,bare areas,1710000,6120000,0.2794117647058823,1,Other,0.003812122559288538,-0.002617005949917726,0.006429128509206264,0.2892954954122085,RESIDUAL,0.03903713919265298,-0.03522501663336444,0.5256666569727632,NATURAL,0.56345177,0.65228426,0.08883248999999993,-0.2749105639730673,0.007831120731854749,-0.0004286081820673296,-0.1346660338359566,0.4162012525826448
637442,904,9,4,bare areas,grassland,450000,450000,1.0,1,veg_cover_upgrade,0.01366849019407115,0.0007042522225774361,0.01296423797149371,0.05152377567515928,RESIDUAL,0.01623582677866887,-0.002567336584597721,0.8634625177158644,NATURAL,0.056650247,0.06403941,0.007389163000000004,0.2386160185842741,-0.0007962974118980012,-0.0002611196402347443,0.06365740740740636,-0.210165973349571
637491,402,4,2,grassland,forest,2520000,6480000,0.3888888888888889,1,Other,0.005617118339920949,0.01492258214165628,-0.009305463801735326,0.6159218195525393,NATURAL,0.04523395209832823,-0.03961683375840729,0.5330999782925113,NATURAL,0.43452382,0.60714287,0.17261905,1.755180921052632,0.001341369217798524,0.0009384547763065112,1.827345839809861,1.440782131109032
637492,203,2,3,forest,shrubland,720000,1890000,0.3809523809523809,1,Other,0.01309288613636364,0.00833092682254106,0.004761959313822574,0.636294147506797,NATURAL,0.04412658309406789,-0.03103369695770425,0.587099769501557,NATURAL,0.16666667,0.5,0.33333333,2.990332733812939,0.001296369291895588,0.0006301797551216889,2.171712005395683,0.934722869026215
637494,102,1,2,cropland,forest,1530000,2250000,0.68,1,Other,0.003541912677865612,0.001683832090029289,0.001858080587836323,0.4754019207057305,RESIDUAL,0.04250021226306893,-0.03895829958520332,0.5217405928337049,NATURAL,0.4069264,0.5800866,0.1731602,2.221125315656566,0.0005910830064253352,-0.000188961501949091,0.6171628393308097,0.02683370933600566
637496,302,3,2,shrubland,forest,720000,810000,0.8888888888888888,1,Other,0.00278938590909091,0.0004560393061416787,0.002333346602949232,0.1634909334901984,RESIDUAL,0.0177658403733018,-0.01497645446421089,0.5425960660810971,NATURAL,0.86285716,0.9257143,0.06285713999999998,2.618753916040092,0.0005342352245500703,-0.000134274475556572,0.1808199842436994,-0.4150610902255494
637497,102,1,2,cropland,forest,0,0,,65,No_transition,0.002526059871541502,0.001060355845226882,0.00146570402631462,0.4197667114595391,RESIDUAL,0.03097551949087695,-0.02844945961933545,0.5212541923393574,NATURAL,0.7230392,0.79901963,0.07598042999999999,2.269687500000002,0.0007406333824256802,-1.126698085239982e-05,0.01458524816176604,-0.2723493303571388
637501,402,4,2,grassland,forest,1530000,2520000,0.6071428571428571,1,Other,0.0007131172727272724,-3.941156799992142e-05,0.0007525288407271937,0.04976582526363011,RESIDUAL,0.002155940555068486,-0.001442823282341213,0.5990780869411755,NATURAL,0.97044337,0.9950739,0.02463052999999993,0.2604995265151501,7.878190558148605e-05,-9.260466604521511e-05,-1.020407652243591,-0.7896234181301726
637506,406,4,6,grassland,sparse vegetation,180000,180000,1.0,1,Other,0.00164123976284585,0.0001066866703443627,0.001534553092501487,0.06500370802579868,RESIDUAL,0.005673734496684784,-0.004032494733838935,0.5845456934854038,NATURAL,0.93611795,0.995086,0.05896805000000005,0.1271467962184862,0.001132362607925655,-0.0001921926225934706,0.24407958984375,-0.4882145957341287
637507,406,4,6,grassland,sparse vegetation,540000,720000,0.75,1,Other,0.002637560464426876,0.0004947495454450577,0.002142810918981819,0.1875784658277259,RESIDUAL,0.01821522369809581,-0.01557766323366893,0.5390253793609391,NATURAL,0.8854962,0.9262087,0.04071250000000004,-0.4107016984425351,0.001121212665299725,-0.0001843244509589442,0.3625616776315854,-0.145039111450501
637508,401,4,1,grassland,cropland,7380000,8910000,0.8282828282828283,1,Ag_expansion,0.001390180592885377,0.0003484139616131479,0.001041766631272229,0.2506249644084014,RESIDUAL,0.01291697174000212,-0.01152679114711675,0.5284363049851454,NATURAL,0.9191176,0.9387255,0.01960790000000001,-0.5254769398766744,0.001330436276589085,-0.0001847228272069845,0.3608386728117523,-0.07462623651079267
637527,401,4,1,grassland,cropland,1620000,3240000,0.5,2,Ag_expansion,0.002059258241106721,0.000384644521840139,0.001674613719266582,0.1867878997213175,RESIDUAL,0.008608498575136026,-0.006549240334029305,0.5679276194637963,NATURAL,0.9109415,0.9872773,0.07633580000000006,2.961066315730838,-0.0005372172654277187,0.0001157269333348119,0.171875,-0.5098396070075069
637533,406,4,6,grassland,sparse vegetation,2880000,4500000,0.64,1,Other,0.01145204923913043,0.001861841645023356,0.00959020759410708,0.1625771603095838,RESIDUAL,0.03327864253871069,-0.02182659329958025,0.6039107179645964,NATURAL,0.58157897,0.7763158,0.19473682999999997,-0.4853662476503757,-0.00335820707163416,0.001507346279254929,0.538996848739495,-0.196260741138555
637538,401,4,1,grassland,cropland,1170000,1710000,0.6842105263157895,1,Ag_expansion,0.0009529416699604745,0.0002783638114211988,0.0006745778585392758,0.2921100212070111,RESIDUAL,0.005301240907946214,-0.004348299237985739,0.549377569062823,NATURAL,0.9465649,0.9694657,0.022900799999999943,0.9518345424107135,-0.001589285102404451,0.001537616436298077,1.27907268170426,-0.2909594758956222
637539,904,9,4,bare areas,grassland,27000000,28620000,0.9433962264150944,1,veg_cover_upgrade,0.03022109066205533,0.007103176804527266,0.02311791385752807,0.2350403856683371,RESIDUAL,0.04290500232105091,-0.01268391165899557,0.771826597232167,NATURAL,0.1182266,0.6403941,0.5221675,0.9542120564911752,-0.001816990762107865,0.002110637104155972,0.7662268622602019,-0.2243395908273442
637540,904,9,4,bare areas,grassland,10890000,13590000,0.8013245033112583,1,veg_cover_upgrade,0.0145153842687747,0.004126635724550413,0.01038874854422429,0.2842939358779206,RESIDUAL,0.03188400324413213,-0.01736861897535743,0.6473564615919157,NATURAL,0.5521628,0.8244275,0.2722647,0.8189040675307755,0.001223101760401869,0.001573466291331291,0.9465997869318152,-0.07368607954545325
637541,904,9,4,bare areas,grassland,19350000,19530000,0.9907834101382488,1,veg_cover_upgrade,0.01205382713142292,0.003092958658654901,0.008960868472768025,0.2565955712598463,RESIDUAL,0.03123159366964781,-0.01917776653822489,0.6195594139830047,NATURAL,0.043256998,0.14503817,0.101781172,0.7570570591517907,0.001004758562360486,0.001492609296526226,1.135583147321421,-0.0727167038690671
637542,904,9,4,bare areas,grassland,1980000,2070000,0.9565217391304348,1,veg_cover_upgrade,0.008243443498023714,0.002379135699864783,0.005864307798158932,0.2886094507028715,RESIDUAL,0.02193260653601281,-0.01368916303798909,0.6157079448411245,NATURAL,0.7635468,0.91133004,0.14778323999999998,1.248330472695699,-0.0001043204105261597,0.001344684726935772,1.260981748286439,-0.1330111945346297
637543,904,9,4,bare areas,grassland,14490000,15570000,0.930635838150289,1,veg_cover_upgrade,0.02148518077075099,0.005663677120823618,0.01582150364992737,0.2636085393581564,RESIDUAL,0.04032303271371683,-0.01883785194296584,0.6815826529254247,NATURAL,0.015267176,0.094147585,0.07888040900000001,1.647802367246243,-0.0004725553551498713,0.001724042589702307,1.287804926658167,-0.11606724330357
637544,904,9,4,bare areas,grassland,8280000,16290000,0.5082872928176796,1,veg_cover_upgrade,0.007686091610671937,0.007579457438271986,0.0001066341723999508,0.9861263464187843,NATURAL,0.03937057407155279,-0.03168448246088085,0.5540854654528602,NATURAL,0.5862069,0.7315271,0.1453202,2.146074525803145,-0.0004513580398750667,0.001958328240321618,1.695674733709265,-0.06563283208019849
637545,409,4,9,grassland,bare areas,720000,1980000,0.3636363636363636,1,Other,0.003057457816205534,2.674533433411546e-05,0.003030712481871419,0.008747572637750348,RESIDUAL,0.0003122029682402271,0.002745254847965306,0.1021119462664206,RESIDUAL,0.83206105,0.9872773,0.15521625000000006,2.221903102517979,-0.001370871733352507,0.002389372681542257,1.433929976554471,-0.06052931092624902
637558,409,4,9,grassland,bare areas,1620000,1620000,1.0,1,Other,0.0006490739130434764,3.427381464692931e-05,0.0006148000983965473,0.05280417831957077,RESIDUAL,0.000877470224016056,-0.0002283963109725795,0.7934684668119317,NATURAL,0.96813726,1.0,0.03186274,1.694179902720391,0.0005026807688703468,-3.411759545792124e-05,0.6343177872474807,0.1434918027935576
637559,104,1,4,cropland,grassland,360000,360000,1.0,1,Other,0.002382575454545456,0.002390780920390742,-8.205465845285805e-06,0.996579611334035,NATURAL,0.03242791135581281,-0.03004533590126736,0.5190687659050365,NATURAL,0.74111676,0.822335,0.08121824,1.213297193877541,0.0003573169955959632,0.0001244562012808689,0.2617848331766885,-0.1914192708333341
637561,409,4,9,grassland,bare areas,630000,630000,1.0,1,Other,0.002240293142292492,0.0008829723323850499,0.001357320809907441,0.3941324979826099,RESIDUAL,0.018686366043287,-0.01644607290099451,0.5318835413881384,NATURAL,0.87531805,0.94910944,0.07379139000000001,1.1708984375,0.0004187373371867455,0.0001240417736918944,0.1199145324248165,-0.2034807477678484
